"ID","rh_bankssts_area","rh_caudalanteriorcingulate_area","rh_caudalmiddlefrontal_area","rh_cuneus_area","rh_entorhinal_area","rh_fusiform_area","rh_inferiorparietal_area","rh_inferiortemporal_area","rh_isthmuscingulate_area","rh_lateraloccipital_area","rh_lateralorbitofrontal_area","rh_lingual_area","rh_medialorbitofrontal_area","rh_middletemporal_area","rh_parahippocampal_area","rh_paracentral_area","rh_parsopercularis_area","rh_parsorbitalis_area","rh_parstriangularis_area","rh_pericalcarine_area","rh_postcentral_area","rh_posteriorcingulate_area","rh_precentral_area","rh_precuneus_area","rh_rostralanteriorcingulate_area","rh_rostralmiddlefrontal_area","rh_superiorfrontal_area","rh_superiorparietal_area","rh_superiortemporal_area","rh_supramarginal_area","rh_frontalpole_area","rh_temporalpole_area","rh_transversetemporal_area","rh_insula_area","rh_WhiteSurfArea_area","BrainSegVolNotVent.x","eTIV.x","lh_bankssts_area","lh_caudalanteriorcingulate_area","lh_caudalmiddlefrontal_area","lh_cuneus_area","lh_entorhinal_area","lh_fusiform_area","lh_inferiorparietal_area","lh_inferiortemporal_area","lh_isthmuscingulate_area","lh_lateraloccipital_area","lh_lateralorbitofrontal_area","lh_lingual_area","lh_medialorbitofrontal_area","lh_middletemporal_area","lh_parahippocampal_area","lh_paracentral_area","lh_parsopercularis_area","lh_parsorbitalis_area","lh_parstriangularis_area","lh_pericalcarine_area","lh_postcentral_area","lh_posteriorcingulate_area","lh_precentral_area","lh_precuneus_area","lh_rostralanteriorcingulate_area","lh_rostralmiddlefrontal_area","lh_superiorfrontal_area","lh_superiorparietal_area","lh_superiortemporal_area","lh_supramarginal_area","lh_frontalpole_area","lh_temporalpole_area","lh_transversetemporal_area","lh_insula_area","lh_WhiteSurfArea_area","BrainSegVolNotVent.y","eTIV.y"
"1_VERIO.long.template_1",783,456,1937,1587,253,2379,4177,2998,837,4322,2300,3235,1638,3074,572,1199,1202,854,1369,1887,3446,954,3997,3860,443,4899,5744,4924,2965,3175,281,366,306,2068,74480.9,991662,1202175.22667,701,615,1769,1432,267,2689,3714,2514,976,4470,2652,2976,1637,2434,548,1202,1558,667,1443,1700,3663,1021,4196,3777,814,3963,5718,4849,3493,3422,199,286,386,2376,74125.3,991662,1202175.22667
"1_SKYRA.long.template_1",811,435,1902,1623,234,2418,4278,3007,826,4427,2370,3291,1620,3073,571,1186,1195,847,1349,1913,3356,962,3886,3834,432,4865,5619,4952,2945,3206,283,364,296,2087,74463.9,978018,1202175.22667,698,595,1717,1427,250,2732,3764,2524,997,4574,2627,3044,1550,2408,551,1150,1545,648,1398,1741,3495,1014,4012,3755,810,3936,5530,4845,3477,3353,198,302,394,2307,73369.1,978018,1202175.22667
"2_VERIO.long.template_2",789,532,1686,1532,308,2537,4414,2908,967,4837,2329,3369,1856,3245,610,1182,1243,878,1822,1809,3572,1073,4431,3307,627,5500,6330,4491,3174,3061,325,401,285,2220,77652.1,1036210,1412157.62623,824,513,1883,1523,399,2824,3960,3302,1017,4671,2434,3155,2018,3111,617,1191,1442,654,1416,1845,3446,1052,4191,3230,524,5299,6940,4566,3223,3062,261,477,381,2269,77714.4,1036210,1412157.62623
"2_SKYRA.long.template_2",806,541,1637,1551,299,2555,4473,2893,957,4958,2326,3419,1834,3249,612,1155,1216,849,1788,1816,3416,1068,4326,3267,581,5453,6069,4462,3158,3023,331,396,282,2231,76995.2,1014049,1412157.62623,845,499,1864,1537,388,2821,4035,3289,1011,4796,2436,3225,1760,3076,646,1154,1425,627,1372,1849,3318,1031,4052,3178,524,5194,6662,4537,3192,3051,265,491,370,2167,76646.5,1014049,1412157.62623
"3_VERIO.long.template_3",1250,1056,2836,1992,486,3538,5583,4348,984,5737,3215,3541,2465,4726,706,1552,1658,986,1741,1876,4246,1392,5480,5460,986,6958,8026,5614,4396,4759,378,551,387,2427,101334,1315233,1661537.50185,1354,768,2413,1538,544,4122,5186,4417,1047,5524,3203,3057,2651,4226,674,1537,1597,892,1471,1378,4321,1438,5465,5082,1092,6862,9154,6173,4520,4530,350,541,494,2580,100199,1315233,1661537.50185
"3_SKYRA.long.template_3",1256,1021,2798,1967,506,3525,5521,4316,997,5668,3093,3543,2466,4673,721,1538,1657,964,1719,1843,4202,1367,5406,5394,965,6886,8001,5620,4348,4720,374,585,380,2457,100499,1306044,1661537.50185,1376,788,2396,1532,519,4046,5186,4417,1099,5465,3230,3116,2528,4189,657,1548,1589,846,1458,1391,4230,1474,5400,5073,1110,6784,9066,6129,4442,4517,343,520,498,2559,99520.1,1306044,1661537.50185
"4_VERIO.long.template_4",740,664,2047,1742,363,2898,3931,3174,973,5930,2448,3242,1881,3471,716,1353,1185,878,1358,1655,3458,1070,4583,3777,579,5587,6696,4753,3301,3289,430,512,304,2168,81155.8,1081313,1419321.88232,760,527,2473,1826,356,3065,3601,3728,1017,5627,2656,3166,1885,2924,660,1312,1489,749,1253,1527,3582,1005,4890,3417,745,5275,6916,5116,3787,3162,246,474,448,2066,81715,1081313,1419321.88232
"4_SKYRA.long.template_4",773,642,2050,1708,365,2894,4049,3178,945,5892,2413,3217,1851,3475,718,1322,1169,842,1350,1657,3365,1066,4535,3770,540,5530,6545,4791,3256,3313,429,533,295,2088,80567,1073813,1419321.88232,787,518,2417,1812,386,3050,3695,3740,1014,5739,2658,3188,1970,2939,656,1276,1473,711,1216,1541,3490,1004,4784,3406,738,5184,6744,5131,3746,3183,246,508,459,2133,81411.9,1073813,1419321.88232
"5_VERIO.long.template_5",1075,741,2445,1688,466,3875,6259,4001,1104,6043,3212,3594,2520,4429,784,1521,1621,1043,1704,1652,4617,1345,5516,4163,861,6390,8185,6037,4222,4231,381,446,335,2750,99256.5,1320605,1707375.55722,1097,694,2928,1541,622,4410,5239,4558,1202,6737,3324,3118,2309,4662,871,1381,1755,816,1515,1402,4549,1527,5778,4015,1140,5743,8536,6668,4488,4338,281,588,431,2988,101249,1320605,1707375.55722
"5_SKYRA.long.template_5",1098,717,2444,1717,389,3856,6428,4046,1060,6186,3195,3617,2517,4386,790,1514,1596,1039,1680,1680,4537,1322,5406,4179,807,6323,8055,6172,4199,4172,389,445,333,2729,99022.2,1316234,1707375.55722,1126,678,2827,1532,625,4411,5401,4556,1214,6888,3240,3154,2167,4645,859,1378,1718,800,1502,1419,4437,1539,5631,4044,1098,5711,8350,6782,4426,4316,281,585,455,2900,100692,1316234,1707375.55722
"6_VERIO.long.template_6",901,839,1552,1558,303,3013,4703,2859,932,5226,2434,3700,1884,3623,666,1534,1459,785,1725,1440,3776,1299,4568,4058,633,6423,6299,5269,3800,3743,276,406,352,2354,84387.7,1122389,1467170.71175,854,556,2220,2014,434,3309,3690,3230,1158,5034,2523,3238,1766,2947,722,1187,1703,704,1327,1737,3768,1011,4054,3633,746,5923,6775,6069,3858,3956,242,384,377,2275,83425.9,1122389,1467170.71175
"6_SKYRA.long.template_6",936,833,1535,1586,333,3028,4723,2855,930,5418,2462,3722,1809,3601,659,1512,1442,768,1696,1452,3639,1287,4428,3981,603,6337,6078,5238,3785,3737,270,438,353,2407,83878.1,1106463,1467170.71175,891,553,2181,2031,449,3308,3747,3235,1150,5140,2520,3313,1754,2925,717,1173,1670,665,1322,1770,3673,1013,3983,3594,743,5813,6577,6084,3826,3953,252,476,392,2278,83171.2,1106463,1467170.71175
"7_VERIO.long.template_7",1005,891,1930,1859,298,3430,4944,3438,907,5721,2861,3517,2124,3546,724,1361,1652,935,1810,1896,4035,1174,4860,3875,739,6243,7245,4894,3762,3776,308,443,345,2672,89221.6,1310345,1679962.34776,1106,523,2203,1780,314,3338,4826,3607,1169,5076,2822,3493,1887,3386,703,1186,1956,775,1550,1734,4237,1150,4986,3727,790,6016,8138,4902,3804,4046,258,461,474,2776,89198.3,1310345,1679962.34776
"7_SKYRA.long.template_7",1030,884,1910,1889,298,3402,5043,3476,929,5912,2904,3611,2127,3545,718,1323,1644,928,1774,1864,3943,1157,4756,3850,724,6142,7107,5003,3777,3794,315,433,357,2658,89082,1292911,1679962.34776,1143,519,2215,1793,339,3362,4923,3642,1158,5255,2847,3647,2034,3427,709,1168,1938,762,1527,1786,4121,1139,4900,3731,795,5896,7895,4940,3779,4041,268,535,467,2950,89649.3,1292911,1679962.34776
"8_VERIO.long.template_8",914,969,1856,1786,370,2835,5278,3903,805,4432,2959,3425,1972,3858,547,1473,1139,944,1521,1726,3833,1257,4846,4002,816,5953,7336,5427,3569,3873,320,382,330,2324,86978.8,1076737,1458100.11063,837,504,2156,1559,606,3260,3940,4557,1050,4774,2979,2906,1920,3329,576,1261,1486,797,1510,1443,4113,1165,4405,3748,673,6431,7180,5483,3473,4546,236,541,393,2653,86400.3,1076737,1458100.11063
"8_SKYRA.long.template_8",933,980,1827,1761,356,2832,5425,3983,798,4505,2974,3484,1979,3881,549,1455,1154,926,1501,1725,3706,1281,4755,4036,822,5959,7222,5506,3563,3911,329,392,330,2377,87214.9,1066660,1458100.11063,853,496,2137,1572,583,3277,4081,4625,1050,4935,3007,3014,2079,3306,566,1236,1477,783,1482,1461,3890,1166,4300,3738,687,6505,7076,5553,3467,4558,249,564,399,2721,86892,1066660,1458100.11063
"9_VERIO.long.template_9",824,684,2015,1387,304,2599,4575,2707,791,4449,2315,2659,1902,2954,630,1254,1334,703,1221,1299,3577,1098,4188,3382,523,5022,6209,4929,3435,3143,292,393,318,1871,74990.1,980401,1308487.04948,809,494,2097,1648,282,2490,3606,2727,848,4686,2492,2587,1544,2691,589,1147,1545,607,1258,1274,3719,1100,4370,3177,620,4776,6360,5162,3772,3672,201,395,445,2281,75474.2,980401,1308487.04948
"9_SKYRA.long.template_9",852,686,1942,1338,229,2532,4604,2740,799,4484,2252,2658,1856,2956,614,1229,1314,658,1199,1241,3434,1088,4087,3377,494,4906,5997,4965,3417,3126,286,351,323,1869,73902.9,963373,1308487.04948,857,500,2034,1592,279,2482,3718,2689,851,4713,2482,2554,1472,2647,568,1093,1501,564,1250,1225,3537,1065,4237,3155,607,4678,6126,5209,3725,3655,210,421,431,2230,74359.9,963373,1308487.04948
"10_VERIO.long.template_10",801,787,2391,1708,358,3175,5391,3322,918,5966,2751,3441,2193,3712,743,1609,1523,939,1742,1741,3971,1277,5079,4933,697,6716,8195,5520,3629,3422,302,469,267,2808,92497,1268678,1681961.15475,999,685,2768,1537,390,3791,4599,3889,1130,6287,3060,3496,2196,3170,840,1523,1973,798,1501,1632,4220,1264,4962,4408,910,6177,8814,5421,4001,3540,257,438,409,2567,93652.5,1268678,1681961.15475
"10_SKYRA.long.template_10",833,790,2358,1705,389,3196,5536,3340,937,5991,2799,3486,2178,3727,732,1587,1527,933,1714,1711,3871,1288,5009,4974,679,6701,8102,5514,3639,3496,318,452,279,2879,92671.2,1252895,1681961.15475,1045,680,2745,1529,407,3818,4779,3944,1169,6320,3090,3434,2227,3196,842,1528,1955,768,1492,1583,4194,1267,4907,4489,895,6213,8695,5485,4023,3591,266,466,396,2510,93947.7,1252895,1681961.15475
"11_VERIO.long.template_11",916,449,2054,1574,381,3125,4603,2960,1015,4872,2549,3394,1952,3461,630,1311,1153,822,1222,1738,3807,1014,4500,3399,471,5915,6650,4789,3905,3798,283,386,278,1813,81189,1056378,1348520.40807,781,546,2615,1671,363,3011,3463,3917,993,5125,2522,3129,1907,3075,680,1293,1371,660,1045,1525,4004,1066,4590,3194,673,5613,6925,5315,3765,4068,264,441,391,1983,81983.8,1056378,1348520.40807
"11_SKYRA.long.template_11",918,412,1994,1641,357,3148,4709,2924,986,5116,2550,3573,1958,3427,631,1297,1134,810,1196,1744,3749,957,4523,3386,431,5763,6430,4797,3862,3766,278,399,290,1789,80945.4,1036531,1348520.40807,794,536,2591,1733,370,3040,3425,3890,962,5332,2507,3235,1907,3044,672,1281,1353,644,1029,1499,3898,1073,4543,3190,717,5550,6707,5266,3708,4068,263,444,391,1992,81652.2,1036531,1348520.40807
"12_VERIO.long.template_12",998,634,2082,1608,302,2859,5353,2909,1006,4581,2688,3485,1860,3682,684,1420,1068,874,1468,1871,3755,1114,4545,3641,602,5908,7124,5468,3448,3746,258,404,270,2128,83842.7,1130420,1360745.04684,1158,646,2182,1565,496,2590,4683,3045,972,4735,2568,3009,1804,3247,620,1230,1512,835,1260,1596,3617,1032,4528,3344,789,5674,7075,5940,3561,4398,242,401,370,2227,82947.5,1130420,1360745.04684
"12_SKYRA.long.template_12",1038,628,2069,1634,317,2905,5491,2971,982,4745,2756,3504,1886,3668,677,1403,1089,866,1451,1870,3679,1094,4479,3670,605,5873,7052,5593,3441,3796,259,415,272,2102,84270.8,1129281,1360745.04684,1184,638,2166,1569,440,2662,4848,3080,969,4900,2605,3064,1788,3237,625,1226,1502,804,1255,1602,3591,1022,4491,3401,795,5668,6976,6086,3547,4451,246,450,379,2250,83518.5,1129281,1360745.04684
"13_VERIO.long.template_13",966,564,2209,1465,326,3014,5195,3367,974,5066,2612,3157,1763,3339,674,1676,1142,722,1190,1328,3888,1218,5056,4215,689,6093,7101,5840,3379,3636,306,432,287,2061,84947.3,1148026,1503268.86921,1028,495,2304,1493,396,3089,4137,3525,1001,4936,2830,3130,2017,3526,599,1475,1314,584,990,1237,4123,1187,4645,3769,683,6337,7660,5593,3729,3588,281,516,370,2070,84657.1,1148026,1503268.86921
"13_SKYRA.long.template_13",990,562,2208,1476,333,3023,5300,3374,944,5244,2631,3206,1761,3338,656,1665,1149,733,1192,1325,3840,1204,5034,4198,679,6093,7035,5884,3355,3677,303,452,289,2170,85323.3,1144052,1503268.86921,1050,495,2297,1504,407,3105,4277,3546,1032,5082,2812,3160,2059,3571,609,1457,1348,585,981,1260,4082,1195,4593,3789,670,6366,7593,5693,3719,3632,281,499,379,2101,85227.8,1144052,1503268.86921
"14_VERIO.long.template_14",1171,713,2673,1847,466,3677,6911,3794,1046,6002,3120,2899,2331,4248,601,1790,1474,848,1593,1509,4017,1187,5069,4284,656,6201,8618,5630,4154,4094,344,436,495,2598,96495.9,1290323,1659834.87033,1114,676,2019,1637,527,3144,5174,3826,1227,6071,2857,3458,1964,3699,757,1363,1913,682,1774,1592,4439,1197,5186,3908,956,6707,8285,5219,5171,4631,306,479,681,2844,95478.7,1290323,1659834.87033
"14_SKYRA.long.template_14",1180,693,2605,1832,452,3675,7028,3774,1041,6067,2928,2888,2226,4233,608,1716,1454,835,1565,1485,3881,1158,4957,4277,618,6172,8395,5722,4120,4103,357,425,482,2595,95547.7,1274178,1659834.87033,1125,672,1974,1659,534,3142,5274,3779,1223,6172,2860,3450,1994,3658,741,1331,1899,664,1731,1565,4283,1183,5066,3900,934,6653,8022,5217,5166,4608,326,485,664,2816,94770.6,1274178,1659834.87033
"15_VERIO.long.template_15",1101,931,1616,1504,558,3332,6315,3471,996,5105,2891,3336,2204,3836,724,1277,1465,1073,1884,1796,4206,1305,5309,4231,740,6244,7322,5923,4108,3875,343,492,346,2954,92812.2,1196191,1600557.56171,1213,650,2303,1359,468,4020,5678,4316,1171,5687,3002,3013,2345,3637,720,1397,1896,936,1826,1498,4666,1124,4884,4019,821,6426,7278,5789,4101,4101,265,541,460,2683,94228.4,1196191,1600557.56171
"15_SKYRA.long.template_15",1118,858,1629,1538,571,3409,6554,3482,1015,5274,2914,3472,2154,3843,731,1289,1498,1055,1882,1803,4134,1303,5256,4253,697,6216,7197,6069,4115,3885,356,556,354,2832,93200,1188938,1600557.56171,1258,637,2287,1375,464,4059,5909,4320,1227,5842,2990,3075,2608,3706,708,1353,1891,923,1844,1545,4566,1133,4752,4006,811,6330,7196,5923,4102,4120,274,572,458,2662,94924,1188938,1600557.56171
"16_VERIO.long.template_16",895,702,2087,1379,277,2686,4411,3035,804,4710,2365,2587,1843,3482,566,1456,1467,861,1484,1344,3791,1020,4223,3487,592,5702,6685,4206,3587,3510,218,470,314,2224,78465.4,1069737,1307807.55089,854,573,1769,1324,269,2644,3934,2871,933,4694,2852,2846,1862,3063,608,1212,1457,773,1411,1389,3777,1131,4258,3170,651,4964,6735,4533,3997,3919,231,352,510,2203,77761,1069737,1307807.55089
"16_SKYRA.long.template_16",907,679,2082,1377,282,2698,4532,3040,772,4864,2358,2629,1811,3494,575,1475,1470,858,1457,1344,3839,1024,4186,3533,584,5646,6626,4362,3589,3555,204,464,319,2302,78936.2,1064121,1307807.55089,877,573,1779,1336,263,2643,4070,2828,929,4760,2840,2888,1802,3026,609,1240,1446,759,1386,1361,3827,1128,4265,3212,635,4953,6669,4685,3989,3970,235,361,502,2170,78014.7,1064121,1307807.55089
"17_VERIO.long.template_17",791,608,1628,1553,297,3049,5073,3007,807,4329,2595,3091,2092,3406,567,1591,1243,836,1805,1508,3842,1296,4359,4717,481,5879,6967,5801,3505,3963,265,383,328,2544,84205,1122017,1502447.77476,919,568,1787,1406,321,2823,4601,3138,771,4989,2684,2855,1832,3042,635,1537,1439,650,1249,1311,3967,1224,4579,4218,872,4993,7465,5831,3742,4052,265,444,390,2586,83183,1122017,1502447.77476
"17_SKYRA.long.template_17",804,609,1640,1577,305,3061,5195,3022,783,4432,2603,3107,2036,3440,573,1557,1230,795,1767,1524,3736,1275,4244,4627,517,5827,6792,5843,3467,3972,267,370,331,2434,83759.5,1100122,1502447.77476,957,562,1789,1421,305,2822,4728,3181,762,5175,2675,2905,1767,3008,630,1484,1432,628,1232,1315,3846,1191,4454,4179,815,4964,7301,5827,3724,4071,264,396,395,2565,82770.5,1100122,1502447.77476
"18_VERIO.long.template_18",1064,819,2290,1400,412,3491,5290,3775,838,4964,2948,2822,2032,4100,647,1763,1405,956,1230,1455,4904,1373,5256,4345,714,6407,7804,5601,3847,4744,293,438,356,2280,92063,1162071,1546601.82953,965,860,2205,1457,357,3339,5048,4236,982,4549,2917,3254,1868,4022,764,1413,1871,759,1293,1332,4630,1332,5148,4341,930,6456,7982,6490,4256,4482,319,439,500,2757,93551.9,1162071,1546601.82953
"18_SKYRA.long.template_18",1089,798,2270,1443,404,3541,5466,3814,837,5157,3167,2912,2145,4134,641,1744,1419,939,1196,1475,4844,1370,5171,4377,691,6396,7672,5783,3844,4839,289,449,358,2315,92989.4,1161485,1546601.82953,990,845,2172,1518,377,3376,5204,4301,1003,4723,2966,3437,1862,4077,766,1422,1878,795,1298,1374,4609,1335,5113,4396,908,6362,7891,6652,4273,4573,322,460,515,2741,94534.4,1161485,1546601.82953
"19_VERIO.long.template_19",948,603,2127,1924,406,3089,5728,3152,1049,5210,3000,3393,2236,3744,670,1130,1236,887,1603,1757,3995,1190,4702,4029,623,7076,7401,5248,4268,3638,331,386,361,2184,89323.1,1213370,1615380.74882,1009,671,2036,1804,371,3100,5177,4080,1291,5225,2924,2780,2131,3522,685,1033,1905,762,1587,1493,4198,1214,4629,3858,1041,6876,6924,5639,3882,4025,338,478,370,2277,89333.7,1213370,1615380.74882
"19_SKYRA.long.template_19",967,627,2059,1941,425,3093,5865,3181,1086,5357,2649,3408,2121,3731,651,1127,1213,865,1571,1768,3902,1206,4589,3989,624,6927,7143,5308,4223,3648,311,406,352,2187,88518.8,1195154,1615380.74882,1024,651,1998,1860,377,3084,5280,4082,1281,5422,2932,2855,2173,3533,675,1009,1889,725,1568,1523,4102,1195,4505,3837,932,6682,6558,5676,3890,4015,319,482,403,2357,88895.7,1195154,1615380.74882
"20_VERIO.long.template_20",723,492,1873,1390,373,2721,4317,2606,757,4877,2240,2605,1719,2764,632,1389,1499,902,1374,1463,3915,1014,4709,3151,518,4967,7107,4222,3484,3598,311,377,304,2093,76485.3,1052531,1420898.90691,851,520,1994,1384,323,2685,3400,3192,738,4456,2661,2552,1856,2773,627,1187,1605,637,1216,1226,3670,933,4486,3130,497,5716,6614,4427,4038,4212,263,416,364,2206,76857.8,1052531,1420898.90691
"20_SKYRA.long.template_20",751,468,1857,1417,382,2738,4370,2627,765,4997,2248,2670,1721,2766,638,1348,1471,895,1347,1475,3761,1019,4525,3074,504,4993,6888,4188,3462,3541,311,420,312,2103,76050.9,1042879,1420898.90691,868,509,1946,1381,330,2685,3427,3192,739,4649,2676,2648,1980,2750,612,1164,1592,629,1201,1222,3553,928,4333,3074,514,5746,6431,4307,4005,4166,283,466,364,2188,76556.4,1042879,1420898.90691
"21_VERIO.long.template_21",933,876,2389,1753,396,3426,6448,4046,906,4753,3021,3281,2377,4124,604,1522,1743,949,1986,1599,4365,1483,5428,4488,759,7004,7989,6541,3916,4041,350,541,345,2887,97267.9,1270742,1649075.63357,1300,693,2404,1442,470,3123,5076,3681,1372,5214,3016,2922,2101,3989,715,1446,2218,797,1690,1361,4382,1402,5240,4564,907,6534,8400,6728,4716,4762,285,469,510,2837,96743.3,1270742,1649075.63357
"21_SKYRA.long.template_21",963,856,2312,1783,397,3454,6511,4127,911,4941,3014,3413,2274,4178,595,1488,1716,940,1974,1637,4258,1503,5366,4483,743,6872,7791,6623,3856,4043,353,540,371,2903,97190.4,1263630,1649075.63357,1338,679,2391,1504,463,3160,5232,3775,1378,5421,3005,3135,2053,4046,702,1402,2225,770,1666,1416,4342,1417,5114,4541,890,6438,8222,6851,4707,4783,270,500,518,2851,97201.9,1263630,1649075.63357
"22_VERIO.long.template_22",880,646,2212,1775,500,2641,4685,3520,818,4784,2417,3206,1991,3359,526,1705,1435,762,1604,1868,3746,1166,5130,3729,617,6193,7586,5396,3331,3362,281,537,290,2121,84820,1037624,1376757.22159,786,688,2686,1607,500,2816,3486,3588,963,4576,2476,3024,1960,3256,528,1431,1359,634,1143,1706,4406,1180,5038,3958,891,6238,7247,5328,3476,3447,275,551,411,1947,83594.6,1037624,1376757.22159
